dataset_name,record_id,subject_id,session_id,session_name,signal_channel,file_name,file_type,sample_rate_hz,sample_count,window_count,record_missing_value_ratio,record_flatline_ratio,avg_window_coverage_ratio,avg_window_std,low_coverage_window_count,flatline_window_count,high_motion_window_count,higher_relative_variability_window_count,record_signal_quality_score,has_non_monotonic_timestamps,has_duplicate_timestamps
ludb,28,3,0,,avr,3.hea,wfdb_record,500.0,5000,1,0.0,0.19343868773754752,1.0,0.15210952215907894,0,0,0,1,0.8065613122624524,False,False
ludb,29,3,0,,avl,3.hea,wfdb_record,500.0,5000,1,0.0,0.1852370474094819,1.0,0.10526776243092777,0,0,0,1,0.8147629525905181,False,False
ludb,30,3,0,,avf,3.hea,wfdb_record,500.0,5000,1,0.0,0.16663332666533306,1.0,0.13408194793787692,0,0,0,1,0.833366673334667,False,False
ludb,31,3,0,,v1,3.hea,wfdb_record,500.0,5000,1,0.0,0.33726745349069814,1.0,0.14830273133534916,0,0,0,1,0.6627325465093019,False,False
ludb,32,3,0,,v2,3.hea,wfdb_record,500.0,5000,1,0.0,0.28565713142628524,1.0,0.1387301652231965,0,0,0,1,0.7143428685737148,False,False
ludb,33,3,0,,v3,3.hea,wfdb_record,500.0,5000,1,0.0,0.2464492898579716,1.0,0.1285051671889371,0,0,0,1,0.7535507101420285,False,False
ludb,34,3,0,,v4,3.hea,wfdb_record,500.0,5000,1,0.0,0.23024604920984196,1.0,0.1153874148501321,0,0,0,1,0.7697539507901581,False,False
ludb,35,3,0,,v5,3.hea,wfdb_record,500.0,5000,1,0.0,0.3348669733946789,1.0,0.1335317767537693,0,0,0,1,0.665133026605321,False,False
ludb,36,3,0,,v6,3.hea,wfdb_record,500.0,5000,1,0.0,0.36087217443488695,1.0,0.14109465649886163,0,0,0,1,0.639127825565113,False,False
ludb,37,4,0,,i,4.hea,wfdb_record,500.0,5000,1,0.0,0.239247849569914,1.0,0.14142144669923087,0,0,0,1,0.760752150430086,False,False
ludb,38,4,0,,ii,4.hea,wfdb_record,500.0,5000,1,0.0,0.32386477295459093,1.0,0.08747144131522475,0,0,0,0,0.6761352270454091,False,False
ludb,39,4,0,,iii,4.hea,wfdb_record,500.0,5000,1,0.0,0.30686137227445487,1.0,0.12192977165715188,0,0,0,1,0.6931386277255451,False,False
ludb,40,4,0,,avr,4.hea,wfdb_record,500.0,5000,1,0.0,0.19803960792158432,1.0,0.10836704932643779,0,0,0,1,0.8019603920784157,False,False
ludb,41,4,0,,avl,4.hea,wfdb_record,500.0,5000,1,0.0,0.1904380876175235,1.0,0.13239458311455135,0,0,0,1,0.8095619123824764,False,False
ludb,42,4,0,,avf,4.hea,wfdb_record,500.0,5000,1,0.0,0.1950390078015603,1.0,0.10854117996096829,0,0,0,1,0.8049609921984398,False,False
ludb,43,4,0,,v1,4.hea,wfdb_record,500.0,5000,1,0.0,0.45449089817963595,1.0,0.11462048942813954,0,0,0,0,0.545509101820364,False,False
ludb,44,4,0,,v2,4.hea,wfdb_record,500.0,5000,1,0.0,0.32506501300260054,1.0,0.13948234470451998,0,0,0,1,0.6749349869973995,False,False
ludb,45,4,0,,v3,4.hea,wfdb_record,500.0,5000,1,0.0,0.3194638927785557,1.0,0.14402100697603568,0,0,0,1,0.6805361072214443,False,False
ludb,46,4,0,,v4,4.hea,wfdb_record,500.0,5000,1,0.0,0.3180636127225445,1.0,0.12472816355630913,0,0,0,1,0.6819363872774555,False,False
ludb,47,4,0,,v5,4.hea,wfdb_record,500.0,5000,1,0.0,0.35247049409881975,1.0,0.12008290693877453,0,0,0,1,0.6475295059011803,False,False
ludb,48,4,0,,v6,4.hea,wfdb_record,500.0,5000,1,0.0,0.39447889577915585,1.0,0.10187532573630331,0,0,0,0,0.6055211042208442,False,False
ludb,49,5,0,,i,5.hea,wfdb_record,500.0,5000,1,0.0,0.3664732946589318,1.0,0.10254844491886503,0,0,0,0,0.6335267053410683,False,False
ludb,50,5,0,,ii,5.hea,wfdb_record,500.0,5000,1,0.0,0.46649329865973194,1.0,0.08605796530320846,0,0,0,0,0.5335067013402681,False,False
ludb,51,5,0,,iii,5.hea,wfdb_record,500.0,5000,1,0.0,0.4796959391878376,1.0,0.07532722995527519,0,0,0,0,0.5203040608121624,False,False
ludb,52,5,0,,avr,5.hea,wfdb_record,500.0,5000,1,0.0,0.33926785357071415,1.0,0.09379148400908664,0,0,0,0,0.6607321464292859,False,False
ludb,53,5,0,,avl,5.hea,wfdb_record,500.0,5000,1,0.0,0.3520704140828166,1.0,0.10138818653879006,0,0,0,0,0.6479295859171834,False,False
ludb,54,5,0,,avf,5.hea,wfdb_record,500.0,5000,1,0.0,0.35067013402680536,1.0,0.08273009011379501,0,0,0,0,0.6493298659731946,False,False
ludb,55,5,0,,v1,5.hea,wfdb_record,500.0,5000,1,0.0,0.4962992598519704,1.0,0.11923947558316852,0,0,0,1,0.5037007401480296,False,False
ludb,56,5,0,,v2,5.hea,wfdb_record,500.0,5000,1,0.0,0.4260852170434087,1.0,0.11169993353674926,0,0,0,0,0.5739147829565914,False,False
ludb,57,5,0,,v3,5.hea,wfdb_record,500.0,5000,1,0.0,0.4284856971394279,1.0,0.10601828141809344,0,0,0,0,0.571514302860572,False,False
ludb,58,5,0,,v4,5.hea,wfdb_record,500.0,5000,1,0.0,0.3744748949789958,1.0,0.09329754398329379,0,0,0,0,0.6255251050210042,False,False
ludb,59,5,0,,v5,5.hea,wfdb_record,500.0,5000,1,0.0,0.4100820164032807,1.0,0.09208045039759293,0,0,0,0,0.5899179835967193,False,False
ludb,60,5,0,,v6,5.hea,wfdb_record,500.0,5000,1,0.0,0.3490698139627926,1.0,0.12299838065955082,0,0,0,1,0.6509301860372074,False,False
