dataset_name,record_id,subject_id,session_id,session_name,signal_channel,file_name,file_type,source_url,download_path,content_sha256,sample_rate_hz,record_start_ts_utc,record_end_ts_utc,sample_count,has_non_monotonic_timestamps,has_duplicate_timestamps
ludb,19,2,0,,v1,2.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/2.hea,data/raw/ludb/2,cd8c26c310cb79c5d1f9e539d7034df785ecd0bc366c64205618bbbe1f4e69b8,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,20,2,0,,v2,2.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/2.hea,data/raw/ludb/2,cd8c26c310cb79c5d1f9e539d7034df785ecd0bc366c64205618bbbe1f4e69b8,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,21,2,0,,v3,2.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/2.hea,data/raw/ludb/2,cd8c26c310cb79c5d1f9e539d7034df785ecd0bc366c64205618bbbe1f4e69b8,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,22,2,0,,v4,2.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/2.hea,data/raw/ludb/2,cd8c26c310cb79c5d1f9e539d7034df785ecd0bc366c64205618bbbe1f4e69b8,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,23,2,0,,v5,2.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/2.hea,data/raw/ludb/2,cd8c26c310cb79c5d1f9e539d7034df785ecd0bc366c64205618bbbe1f4e69b8,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,24,2,0,,v6,2.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/2.hea,data/raw/ludb/2,cd8c26c310cb79c5d1f9e539d7034df785ecd0bc366c64205618bbbe1f4e69b8,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,25,3,0,,i,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,26,3,0,,ii,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,27,3,0,,iii,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,28,3,0,,avr,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,29,3,0,,avl,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,30,3,0,,avf,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,31,3,0,,v1,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,32,3,0,,v2,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,33,3,0,,v3,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,34,3,0,,v4,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,35,3,0,,v5,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,36,3,0,,v6,3.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/3.hea,data/raw/ludb/3,e96943d1dede5269a501a26278a27c53978c2eb9c45b98e50bde1e1901426e9c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,37,4,0,,i,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,38,4,0,,ii,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,39,4,0,,iii,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,40,4,0,,avr,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,41,4,0,,avl,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,42,4,0,,avf,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,43,4,0,,v1,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,44,4,0,,v2,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,45,4,0,,v3,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,46,4,0,,v4,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,47,4,0,,v5,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,48,4,0,,v6,4.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/4.hea,data/raw/ludb/4,ef952e859ca1946b3826e7c08109d9e02280e83c28ce89c2632727429651ff5c,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,49,5,0,,i,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,50,5,0,,ii,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,51,5,0,,iii,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,52,5,0,,avr,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,53,5,0,,avl,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,54,5,0,,avf,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,55,5,0,,v1,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,56,5,0,,v2,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,57,5,0,,v3,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,58,5,0,,v4,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,59,5,0,,v5,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
ludb,60,5,0,,v6,5.hea,wfdb_record,https://physionet.org/files/ludb/1.0.1/data/5.hea,data/raw/ludb/5,1717cefd502a3ad15fd05fbeb0bbcae6f14c9eaaef58a4deb880e2569a35bb57,500.0,1970-01-01 00:00:00+00:00,1970-01-01 00:00:10+00:00,5000,False,False
